ip_hash,user_agent,group,platform,age,gender,education,map_comfort,colorblind,robot_duration,robot_state,map1_q1_duration,map1_q1_state,map1_q1_date,map1_q2_duration,map1_q2_state,map1_q2_date,map1_difficulty,map1_difficulty_explain,map2_q1_duration,map2_q1_state,map2_q1_date,map2_q2_duration,map2_q2_state,map2_q2_date,map2_difficulty,map2_difficulty_explain,map_pref,map_pref_explain,prime_panel_participant
e8a960f0ac65a79696069b1e13e8d6537187378a13452fe53a385e141d87303d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko)",f,desktop,19,female,some_college,1,no,6386,West Virginia,28658,Arizona,Tue Aug 30 2022 13:18:26 GMT-0500 (CDT),15688,Arizona,Tue Aug 30 2022 13:18:53 GMT-0500 (CDT),3,I that straightforward,29198,Nevada,Tue Aug 30 2022 13:19:52 GMT-0500 (CDT),6772,Arizona,Tue Aug 30 2022 13:20:11 GMT-0500 (CDT),2,It was straightforward,bivariate,There wasn’t too much in one place,630e53a0-5e35-8d9e-8646-6e6924d140ae
e9b33bad3d4eaf71d6255c2a58c3d0974035f53ade02b119036a7f42ab832749,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,72,male,college,5,no,1323,West Virginia,2274,Nebraska,Mon Aug 29 2022 16:01:42 GMT-0500 (Central Daylight Time),3171,Nebraska,Mon Aug 29 2022 16:01:45 GMT-0500 (Central Daylight Time),1,easy,5536,Tennessee,Mon Aug 29 2022 16:02:00 GMT-0500 (Central Daylight Time),4722,Arizona,Mon Aug 29 2022 16:02:06 GMT-0500 (Central Daylight Time),2,easy,bivariate,less,630d289d-9b24-7cfe-4bea-510633e66f85
eaa1253386363f8323595e0f2ed8ff7b7c0ed386f50ae327d5e10f4bc9de2df7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,47,male,college,5,no,2304,West Virginia,12034,New Hampshire,Tue Aug 30 2022 13:31:55 GMT-0400 (Eastern Daylight Time),11480,Florida,Tue Aug 30 2022 13:32:18 GMT-0400 (Eastern Daylight Time),3,colors are all mixed hard to pinpoint a state,6889,Wyoming,Tue Aug 30 2022 13:33:01 GMT-0400 (Eastern Daylight Time),7192,Maine,Tue Aug 30 2022 13:33:24 GMT-0400 (Eastern Daylight Time),3,colors are mixed hard to pinpoint a state,bivariate,easier to determine the answer to the question,630e48d7-101c-bc51-e844-0444ceb76d8e
eaacdc1698e5920242a60641dc2afaf43ec10c38d4e200c216202f5b3d59a726,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,53,female,college,4,no,4929,West Virginia,32641,Wyoming,Mon Aug 29 2022 16:57:15 GMT-0400 (Eastern Daylight Time),9259,Maine,Mon Aug 29 2022 16:57:31 GMT-0400 (Eastern Daylight Time),3,the shading helped but it wasn't super precise since there were several areas that could count,19301,Washington,Mon Aug 29 2022 16:58:36 GMT-0400 (Eastern Daylight Time),34751,Nevada,Mon Aug 29 2022 16:59:17 GMT-0400 (Eastern Daylight Time),3,it is just determining which one goes where but some of the shades appear in many areas so picking one is tricky,bivariate,because trying to correlate the information over two maps makes it a bit harder to determine which one to get,630d2763-e5de-fb1d-2e26-83e404ea3bea
eb92895734422370bddc7fb6b1c916268fa04833fa2ccd7d54728ddc8e620c6a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 OPR/89.0.4447.104",f,desktop,47,male,college,5,no,4803,West Virginia,5533,Nebraska,Tue Aug 30 2022 12:09:57 GMT-0500 (Central Daylight Time),44031,Utah,Tue Aug 30 2022 12:10:49 GMT-0500 (Central Daylight Time),4,challenging mixing 2 criteria,7482,Tennessee,Tue Aug 30 2022 12:11:13 GMT-0500 (Central Daylight Time),26935,Florida,Tue Aug 30 2022 12:11:43 GMT-0500 (Central Daylight Time),4,challenging,univariate,easy to tell the difference in colors,630e4383-5d47-7d39-0835-5cca4dd5a623
ed6a8e822345cb63789817cc26b2e3aefbdbc7d3836df9320f69c6bc226ff9da,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0,f,desktop,38,male,graduate,4,no,13479,West Virginia,4377,Nebraska,Tue Aug 30 2022 13:53:33 GMT-0400 (Eastern Daylight Time),14930,New Mexico,Tue Aug 30 2022 13:54:00 GMT-0400 (Eastern Daylight Time),2,Very clear indecators,13752,Wyoming,Tue Aug 30 2022 13:57:17 GMT-0400 (Eastern Daylight Time),34367,Florida,Tue Aug 30 2022 13:58:05 GMT-0400 (Eastern Daylight Time),2,Clear,bivariate,Need less work to get the information,630e4b80-fca8-5a5f-ee42-78a382cacfb3
ee05ee375869b9ab375c77a7c924df9a0fd70f579dcbc395cd58b505816988d3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,e,desktop,60,female,college,5,no,1607,West Virginia,9166,Utah,Tue Aug 30 2022 15:05:23 GMT-0400 (Eastern Daylight Time),8887,Utah,Tue Aug 30 2022 15:05:47 GMT-0400 (Eastern Daylight Time),4,Time consuming to read the map key and comprehend what means what,4494,Wyoming,Tue Aug 30 2022 15:06:33 GMT-0400 (Eastern Daylight Time),9072,New York,Tue Aug 30 2022 15:06:55 GMT-0400 (Eastern Daylight Time),3,It was definitely easier with the maps being separated out,univariate,It's easier to see when the maps themselves are not so cluttered,630e5dd0-b92b-f5db-4cf6-9a22522893b5
ee712370231f57e144f73ebbe86f6d5a911e000f8a674060fd5435a3a5fa26ab,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",e,desktop,62,female,high_school,5,no,3565,West Virginia,7743,New Hampshire,Mon Aug 29 2022 16:01:11 GMT-0500 (Central Daylight Time),2586,Arizona,Mon Aug 29 2022 16:01:20 GMT-0500 (Central Daylight Time),1,match the color to graph was easy,11217,Wyoming,Mon Aug 29 2022 16:02:06 GMT-0500 (Central Daylight Time),9005,Arizona,Mon Aug 29 2022 16:02:17 GMT-0500 (Central Daylight Time),1,match color,univariate,easier to look at,630d2864-8d86-6e74-c84b-d9a23973b2a8
eeecccd58293964d4a0ce78e50896f275c7f764cb226ae4a93132a7b8999468d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,53,female,college,5,no,3217,West Virginia,6310,Wyoming,Tue Aug 30 2022 13:08:46 GMT-0400 (Eastern Daylight Time),10966,Georgia,Tue Aug 30 2022 13:09:18 GMT-0400 (Eastern Daylight Time),2,It was fairly easy to identify based on the scale given.,10059,Wyoming,Tue Aug 30 2022 13:10:06 GMT-0400 (Eastern Daylight Time),12897,Oregon,Tue Aug 30 2022 13:10:27 GMT-0400 (Eastern Daylight Time),3,The graph was a little harder to read.,bivariate,You only have to look at one map.,630e439d-01cb-c751-1286-ced60221f4ac
f05e31f40a9158626b583c474b87ceb6bdf371687f519e08abce2d06a2380589,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,b,desktop,33,male,some_college,4,no,3007,West Virginia,6616,Nebraska,Tue Aug 30 2022 13:32:05 GMT-0400 (Eastern Daylight Time),12656,Wyoming,Tue Aug 30 2022 13:32:28 GMT-0400 (Eastern Daylight Time),4,It is harder to compare the maps when they are set up like this. Also they are still quite small.,20193,Wyoming,Tue Aug 30 2022 13:33:26 GMT-0400 (Eastern Daylight Time),5222,Washington,Tue Aug 30 2022 13:33:35 GMT-0400 (Eastern Daylight Time),4,"Again,. Map. Small.",bivariate,"It was a little harder to read with the size, but easier than comparing the two.",630e4912-961f-727c-fc46-facbf6d41006
f0f1901c84c878f16d4ea3b9ea08c88c774bcdb3a3bc3d02590aac17d1c6af1f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,51,male,college,4,no,2021,West Virginia,8196,Wyoming,Mon Aug 29 2022 17:47:08 GMT-0400 (Eastern Daylight Time),26860,Florida,Mon Aug 29 2022 17:47:46 GMT-0400 (Eastern Daylight Time),3,hard to find 2 spots,20913,Wyoming,Mon Aug 29 2022 17:50:00 GMT-0400 (Eastern Daylight Time),12620,Wyoming,Mon Aug 29 2022 17:50:17 GMT-0400 (Eastern Daylight Time),4,hard to see the difference,univariate,better to see them separate,630d27ab-46e0-ca90-acde-4fd144567b32
f10482da79fd35093eb7b5f4a67fa844d1c0562a39da63da23d4bf553ff70327,"Mozilla/5.0 (X11; CrOS x86_64 14909.124.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,61,female,some_college,2,no,18435,West Virginia,23850,Tennessee,Mon Aug 29 2022 16:57:04 GMT-0400 (Eastern Daylight Time),11270,Maine,Mon Aug 29 2022 16:57:18 GMT-0400 (Eastern Daylight Time),1,easy to read,32053,Tennessee,Mon Aug 29 2022 16:58:06 GMT-0400 (Eastern Daylight Time),60039,Oregon,Mon Aug 29 2022 16:59:08 GMT-0400 (Eastern Daylight Time),4,not to clear,univariate,easy to read,630d2770-82c4-df7c-da96-007ff74c91f2
f17552e24235cf28e735619426981092d35446d923741c1b4eda1cd1d72e656a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,57,male,high_school,5,no,5324,West Virginia,11959,Tennessee,Tue Aug 30 2022 13:02:00 GMT-0400 (Eastern Daylight Time),14296,Arizona,Tue Aug 30 2022 13:02:18 GMT-0400 (Eastern Daylight Time),2,seems obvious,11035,Florida,Tue Aug 30 2022 13:02:46 GMT-0400 (Eastern Daylight Time),13435,Tennessee,Tue Aug 30 2022 13:03:02 GMT-0400 (Eastern Daylight Time),2,map shows it,bivariate,it shows it all together,630e41d3-002c-0124-f1f1-7284f3368b59
f188a6def160bf5a03726a16dcb697725bf84bd913d62598ac7acfa5d19ad529,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,68,female,some_college,4,no,3807,West Virginia,9691,Nevada,Tue Aug 30 2022 12:38:37 GMT-0700 (Pacific Daylight Time),4983,Maine,Tue Aug 30 2022 12:38:50 GMT-0700 (Pacific Daylight Time),2,not sure,15389,Maine,Tue Aug 30 2022 12:39:26 GMT-0700 (Pacific Daylight Time),18999,California,Tue Aug 30 2022 12:39:52 GMT-0700 (Pacific Daylight Time),2,not sure,univariate,Easier to distinguish differences,630e66aa-bde0-69b0-3ad4-03dcaf71411d
f1da490654cf1767f5311de395e9a9cb6de432eed13fb6f3bd00faec3bed4178,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,b,desktop,68,female,some_college,3,no,10795,West Virginia,3004,Nebraska,Tue Aug 30 2022 14:43:19 GMT-0500 (Central Daylight Time),6472,Nebraska,Tue Aug 30 2022 14:43:36 GMT-0500 (Central Daylight Time),3,not easy but not difficult either,9438,Utah,Tue Aug 30 2022 14:44:13 GMT-0500 (Central Daylight Time),13836,Utah,Tue Aug 30 2022 14:44:34 GMT-0500 (Central Daylight Time),1,easy to read chart,bivariate,easy to see it combined,630e6787-df35-03e6-fb30-352a49a49edd
f2f7642075414030bc423a11e4f7bb7105ee5406e223a2b6b2e255bb81aeb76b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",f,desktop,62,male,some_college,5,no,12370,West Virginia,11769,Nebraska,Tue Aug 30 2022 12:17:44 GMT-0500 (Central Daylight Time),9688,Nebraska,Tue Aug 30 2022 12:18:07 GMT-0500 (Central Daylight Time),2,just need to read,17857,Wyoming,Tue Aug 30 2022 12:18:46 GMT-0500 (Central Daylight Time),4905,New Mexico,Tue Aug 30 2022 12:18:56 GMT-0500 (Central Daylight Time),1,shows you the color,univariate,it was easier,630e45b1-e0b3-0198-388a-265d90aa9955
f2fac603ecf338f9595c6aa0265e0b76d619bb7a0da35040703ba5b3bf175d9c,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,53,female,graduate,4,no,2287,West Virginia,6072,Nebraska,Tue Aug 30 2022 15:16:11 GMT-0400 (Eastern Daylight Time),22082,Maine,Tue Aug 30 2022 15:16:41 GMT-0400 (Eastern Daylight Time),3,It was somewhat easy,18662,Wyoming,Tue Aug 30 2022 15:17:12 GMT-0400 (Eastern Daylight Time),5837,Maine,Tue Aug 30 2022 15:17:22 GMT-0400 (Eastern Daylight Time),3,It was somewhat easy,bivariate,I like to see both the features in one map,630e6065-dc64-0b38-bf04-713b9044bfeb
f32c6d14c792361626dfa23451b7f3d63aa771cb6f97974b4ff6a15f7600c40e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,51,male,graduate,2,no,15081,West Virginia,45274,Washington,Tue Aug 30 2022 14:43:21 GMT-0500 (Central Daylight Time),31720,Washington,Tue Aug 30 2022 14:43:56 GMT-0500 (Central Daylight Time),2,The legend was easy to read.,19658,Tennessee,Tue Aug 30 2022 14:44:42 GMT-0500 (Central Daylight Time),19722,Washington,Tue Aug 30 2022 14:45:03 GMT-0500 (Central Daylight Time),2,The state met both criteria and was easy to find,univariate,It was easier to separate the information and put them together as needed.,630e67af-e24e-e7e9-4f65-b70595aa9468
f3b21eaf5fd5647982ab0dc82e6f49fbc5b17be2d2e6dc86d092cc48e69cee64,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,31,male,some_college,5,no,6287,West Virginia,34789,New York,Tue Aug 30 2022 09:53:56 GMT-0700 (Pacific Daylight Time),8155,Florida,Tue Aug 30 2022 09:54:09 GMT-0700 (Pacific Daylight Time),3,The question was mildly difficult to answer but not completely impossible.,8977,Wyoming,Tue Aug 30 2022 09:54:38 GMT-0700 (Pacific Daylight Time),14140,Florida,Tue Aug 30 2022 09:54:54 GMT-0700 (Pacific Daylight Time),3,The question was moderately difficult to answer due to the maps being confusing.,bivariate,One map is my preference due to it being much easier to read one map instead of two.,630e3fd8-60a2-3f6d-a947-45776efd7e61
f3ff14afd445fed3bddf163472e37a11a1a4e1da8d371da16927b6d931d0f135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,54,female,college,4,no,3223,West Virginia,5393,Nebraska,Tue Aug 30 2022 12:49:22 GMT-0400 (Eastern Daylight Time),11252,Nebraska,Tue Aug 30 2022 12:49:39 GMT-0400 (Eastern Daylight Time),4,You had to carefully look at the legend provided and made sure that you were looking at the correct specifications.,8343,Kentucky,Tue Aug 30 2022 12:50:30 GMT-0400 (Eastern Daylight Time),18973,Kentucky,Tue Aug 30 2022 12:50:53 GMT-0400 (Eastern Daylight Time),4,"You had to make sure both variables were satisfied by overlappin the specifications from each map. Plus, low youth sports particiaption rate seems inversely proportional to watchin basketball in many states.",bivariate,One map is easier visually to pinpoint variables or constants rather than trying to overlap two maps in the mind.,630e3eab-a097-cd3f-8657-2e5045b65849
f4f5a322286baf685ebbab5719c305fa85be4a60bdf3f1cac129a09df363d0d0,"Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",h,desktop,45,male,high_school,5,no,2227,West Virginia,4322,Wyoming,Tue Aug 30 2022 12:53:39 GMT-0400 (Eastern Daylight Time),2642,Wyoming,Tue Aug 30 2022 12:53:49 GMT-0400 (Eastern Daylight Time),1,Very easy to find,4615,Wyoming,Tue Aug 30 2022 12:54:17 GMT-0400 (Eastern Daylight Time),1385,Wyoming,Tue Aug 30 2022 12:54:23 GMT-0400 (Eastern Daylight Time),1,Very easy to find,univariate,Very unique and innovative,630e3fb5-0691-e2e2-f929-3d97b3840cdd
f713bfd29db30b0f352520f82631bf7a9cf820a030b79eda7119375e9dd29e27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",b,desktop,78,female,college,2,no,6956,West Virginia,18180,Wyoming,Tue Aug 30 2022 14:47:50 GMT-0500 (CDT),17107,Oklahoma,Tue Aug 30 2022 14:48:21 GMT-0500 (CDT),3,Clicked on section but nothing happened,8460,Maine,Tue Aug 30 2022 14:49:16 GMT-0500 (CDT),9354,Washington,Tue Aug 30 2022 14:49:31 GMT-0500 (CDT),2,Fairly easy,univariate,Easier to check,630e68d6-f077-bf8b-d025-80e80770d7ad
f72adb849b1359ab8ec367d93b133b73c1e19245f96861a59dfac2b7b71a4546,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,68,female,college,3,no,3094,West Virginia,5384,Nebraska,Tue Aug 30 2022 13:39:42 GMT-0600 (Mountain Daylight Time),7028,Utah,Tue Aug 30 2022 13:39:56 GMT-0600 (Mountain Daylight Time),1,It was easy to see the areas.,8643,Wyoming,Tue Aug 30 2022 13:40:40 GMT-0600 (Mountain Daylight Time),3419,Oregon,Tue Aug 30 2022 13:40:46 GMT-0600 (Mountain Daylight Time),1,The graph made it easy to know where to select.,univariate,It would be easier to distinguish the areas of the maps.,630e66c1-65ac-c88b-8b07-82863aa6c917
f8502996bbd8b56ac5f1a6a3e359dcac46c0925067034df525629782a581be20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,55,male,college,5,no,19234,West Virginia,22323,Nebraska,Tue Aug 30 2022 12:58:10 GMT-0400 (Eastern Daylight Time),54552,Nebraska,Tue Aug 30 2022 12:59:27 GMT-0400 (Eastern Daylight Time),1,It was clear that a State had a combination of both,26675,Wyoming,Tue Aug 30 2022 13:00:49 GMT-0400 (Eastern Daylight Time),39298,Arizona,Tue Aug 30 2022 13:01:45 GMT-0400 (Eastern Daylight Time),3,The choice was a little conflicting with the given areas.,bivariate,This map would have the combined answers to the questions asked.,630e40ae-ea26-e4ad-2728-21bf18a466d5
f9319b085124f68435b45b3114e78c3e237e13677ee5e48011b0293f590d639e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,41,female,high_school,2,no,3365,West Virginia,5401,Tennessee,Tue Aug 30 2022 13:02:07 GMT-0400 (Eastern Daylight Time),7369,Maine,Tue Aug 30 2022 13:02:19 GMT-0400 (Eastern Daylight Time),5,The shading/coloring was confusing.,11598,Wyoming,Tue Aug 30 2022 13:03:08 GMT-0400 (Eastern Daylight Time),7142,Tennessee,Tue Aug 30 2022 13:03:21 GMT-0400 (Eastern Daylight Time),5,The difference in the blocking and coloring.,univariate,It was easier to read/decipher.,630e41df-c211-8e9d-e72a-7c3d1e7ee45a
fa4ef0f0396a21dfdb7c8ef32601a0101726f5faf784d82d0ecdb72f34629434,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,53,female,college,4,no,3938,West Virginia,7881,Nebraska,Tue Aug 30 2022 12:44:04 GMT-0700 (Mountain Standard Time),12892,Arizona,Tue Aug 30 2022 12:44:25 GMT-0700 (Mountain Standard Time),4,It was easy to find,9709,Wyoming,Tue Aug 30 2022 12:44:47 GMT-0700 (Mountain Standard Time),4814,Wyoming,Tue Aug 30 2022 12:44:57 GMT-0700 (Mountain Standard Time),4,it was easy to locate,bivariate,IT was less to have to look at,630e679e-83b9-a363-fc2c-e0486e3b74bf
fc5c7d373bc239ad873e222219379e0f2b5f99e3da6f6f33128ef6388097e988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",d,desktop,37,female,college,5,no,7445,West Virginia,14141,Tennessee,Tue Aug 30 2022 12:54:46 GMT-0500 (Central Daylight Time),63634,Oregon,Tue Aug 30 2022 12:59:35 GMT-0500 (Central Daylight Time),2,It was fairly easy,30489,Tennessee,Tue Aug 30 2022 13:03:02 GMT-0500 (Central Daylight Time),18473,Kentucky,Tue Aug 30 2022 13:03:26 GMT-0500 (Central Daylight Time),2,It was fairly easy,bivariate,Easier to see the overlap,630e4c58-0a74-db36-7f92-8fffe933ee47
fc65ae44d637360854ead03cfcc87f609f180f7ef7dd9cfe7ede212455f8e105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,23,male,high_school,2,no,5094,West Virginia,6387,Nebraska,Tue Aug 30 2022 10:00:18 GMT-0700 (Pacific Daylight Time),5287,Nevada,Tue Aug 30 2022 10:00:27 GMT-0700 (Pacific Daylight Time),1,Easy to understand,6588,Washington,Tue Aug 30 2022 10:00:47 GMT-0700 (Pacific Daylight Time),6993,Oregon,Tue Aug 30 2022 10:00:58 GMT-0700 (Pacific Daylight Time),1,They were easy to understand,univariate,Easier to find the answer for what was being asked,630e41bf-b5c1-102e-5286-ee1be4b2c931
fde5b94747a896f4eb28ea2f5a07b8ec8738a3dc0ece345c1f06d62ccc95af61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,24,female,college,2,no,7570,West Virginia,8781,Utah,Tue Aug 30 2022 16:10:23 GMT-0400 (Eastern Daylight Time),21809,New Mexico,Tue Aug 30 2022 16:10:47 GMT-0400 (Eastern Daylight Time),4,The colors weren't as widely covering the map as the previous questions,29743,Tennessee,Tue Aug 30 2022 16:11:51 GMT-0400 (Eastern Daylight Time),23189,Nebraska,Tue Aug 30 2022 16:12:16 GMT-0400 (Eastern Daylight Time),2,It was easier to tell which state had the highest and lowest rates,univariate,It was easier to point out and tell the answers to the questions,630e6ddf-e7f9-0936-0bc7-c99ce2a0cacd
ff9eb2e1fedd7a4e3e63a25fcd81d017547999f0c1372f6cb312d6ef4e839d7f,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,68,female,some_college,2,no,2072,West Virginia,3588,California,Tue Aug 30 2022 12:24:36 GMT-0700 (Pacific Daylight Time),2209,California,Tue Aug 30 2022 12:25:57 GMT-0700 (Pacific Daylight Time),1,easy to detect,4600,New York,Tue Aug 30 2022 12:27:03 GMT-0700 (Pacific Daylight Time),5247,New York,Tue Aug 30 2022 12:27:19 GMT-0700 (Pacific Daylight Time),1,the colors stand out,bivariate,easier to distinguish areas listed,630e6282-09cc-01cc-f555-fe59413f3ef8
ffc49a9364a117d5f9d5b6da7c039fae3377366feca9912f07d90938d38f688a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,67,male,college,5,no,6834,West Virginia,12907,Tennessee,Mon Aug 29 2022 16:56:34 GMT-0400 (Eastern Daylight Time),4927,Wyoming,Mon Aug 29 2022 16:56:42 GMT-0400 (Eastern Daylight Time),2,large portion,14110,Wyoming,Mon Aug 29 2022 16:57:20 GMT-0400 (Eastern Daylight Time),4389,Wyoming,Mon Aug 29 2022 16:57:26 GMT-0400 (Eastern Daylight Time),2,plenty of redish coloring,univariate,I like the side by side comparison,630d275a-d3ea-a1a4-d143-03364426ab0e
fff58e2b61ab147317226a449d14f24627fab91a2b0072aba4fc167176975d68,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,31,male,college,3,no,5508,West Virginia,16668,Kentucky,Tue Aug 30 2022 14:50:56 GMT-0500 (Central Daylight Time),11141,Maine,Tue Aug 30 2022 14:51:10 GMT-0500 (Central Daylight Time),3,the shade of colors are not bright enough.,11101,Oregon,Tue Aug 30 2022 14:51:52 GMT-0500 (Central Daylight Time),19013,California,Tue Aug 30 2022 14:52:12 GMT-0500 (Central Daylight Time),3,legends is quite confusing.,bivariate,the one map mode is easier to understand.,630e69a6-0019-fdfa-2e9d-bc335e812ebc
